更新日期,#genre#
CCTV10,http://111.231.6.102:1234/624878405$IPV4•线路2
CCTV10,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=2538c1b412bd1e0c68ff474bf68ecc67&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路3
CCTV10,http://47.106.39.47:8596/aikan.php?id=cctv10$IPV4•线路4
CCTV10,http://112.30.73.119:229/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
CCTV10,http://219.147.245.238:25480/newlive/live/hls/11/live.m3u8$IPV4•线路6
CCTV10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8$IPV4•线路7
CCTV10,http://58.56.162.102:4466/newlive/live/hls/11/live.m3u8$IPV4•线路8
CCTV10,http://171.38.148.188:9003/hls/10/index.m3u8$IPV4•线路9
CCTV10,http://43.251.226.89:8080/play/11.m3u8$IPV4•线路10
CCTV10,http://A/ku9/js/webview.js?id=https://yangshipin.cn/tv/home?pid=600001805$IPV4•线路11
CCTV10,http://A/ku9/js/webview.js?id=https://tv.cctv.com/live/cctv10$IPV4•线路12
CCTV10,http://113.95.132.166:554/rtp/239.77.0.134:5146$IPV4•线路13
CCTV10,http://113.95.132.166:554/rtp/239.77.1.113:5146$IPV4•线路14
CCTV10,http://113.95.132.166:554/rtp/239.77.1.169:5146$IPV4•线路15
CCTV10,http://111.29.9.33:6610/000000001000/1000000001000023734/index.m3u8?channel-id=bestzb&Contentid=1000000001000023734&livemode=1&stbId=3$IPV4•线路16
CCTV10,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226708/1.m3u8$IPV4•线路17
CCTV10,http://go.bkpcp.top/mg/cctv10$IPV4•线路18
CCTV10,http://m.061899.xyz/mg/cctv10$IPV4•线路19
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$IPV4•线路20
CCTV10,http://bztv.tvbus.cc:8081/cdnlive/cctv10.m3u8$IPV4•线路21
CCTV10,rtmp://yftv-wshls.yzbtv.cn/live/11ed8$IPV4•线路22
CCTV11,http://148.135.93.213/live.php?id=CCTV11$IPV4•线路1
CCTV11,http://111.231.6.102:1234/667987558$IPV4•线路2
CCTV11,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=19133fadde9bf7161e568342d2482644&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路3
CCTV11,http://47.106.39.47:8596/aikan.php?id=cctv11$IPV4•线路4
CCTV11,http://113.90.154.189:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
CCTV11,http://113.57.140.161:10081/newlive/live/hls/12/live.m3u8$IPV4•线路6
CCTV11,http://221.226.51.220:50081/newlive/live/hls/12/live.m3u8$IPV4•线路7
CCTV11,http://58.56.162.102:4466/newlive/live/hls/12/live.m3u8$IPV4•线路8
CCTV11,http://118.122.144.115:8888/newlive/live/hls/12/live.m3u8$IPV4•线路9
CCTV11,http://tvbox6.icu/tv/migu.php?id=cctv11$IPV4•线路10
CCTV11,http://A/ku9/js/webview.js?id=https://yangshipin.cn/tv/home?pid=600001806$IPV4•线路11
CCTV11,http://A/ku9/js/webview.js?id=https://tv.cctv.com/live/cctv11$IPV4•线路12
CCTV11,http://113.95.132.166:554/rtp/239.77.1.238:5146$IPV4•线路13
CCTV11,http://171.213.234.216:8089/rtp/239.93.0.102:5140$IPV4•线路14
CCTV11,http://183.164.37.17:4022/rtp/238.1.78.206:7502$IPV4•线路15
CCTV11,http://111.29.9.33:6610/000000001000/1000000002000019789/index.m3u8?channel-id=bestzb&Contentid=1000000002000019789&livemode=1&stbId=3$IPV4•线路16
CCTV11,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226714/1.m3u8$IPV4•线路17
CCTV11,http://go.bkpcp.top/mg/cctv11$IPV4•线路18
CCTV11,http://m.061899.xyz/mg/cctv11$IPV4•线路19
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11$IPV4•线路20
CCTV11,http://bztv.tvbus.cc:8081/cdnlive/cctv11.m3u8$IPV4•线路21
CCTV11,http://112.30.73.119:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路22
CCTV11,http://112.30.73.119:9901/tsfile/live/1420_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路23
CCTV12,http://101.35.240.114:88/live.php?id=CCTV12$IPV4•线路1
CCTV12,https://live.chinacert.cftest5.cn/cnmg/live/673168185$IPV4•线路2
CCTV12,http://192.151.150.154/live/cctv12hd.m3u8$IPV4•线路3
CCTV12,http://go.bkpcp.top/mg/cctv12$IPV4•线路4
CCTV12,http://173.208.212.130:8181/1080p/cctv12.m3u8$IPV4•线路5
CCTV12,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226723/1.m3u8$IPV4•线路6
CCTV12,http://111.231.6.102:1234/673168185$IPV4•线路7
CCTV12,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=859d4106cefb58b5f5a9feaf392b207b&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
CCTV12,http://47.106.39.47:8596/aikan.php?id=cctv12$IPV4•线路9
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8$IPV4•线路10
CCTV12,http://58.56.162.102:4466/newlive/live/hls/13/live.m3u8$IPV4•线路11
CCTV12,http://113.57.140.161:10081/newlive/live/hls/13/live.m3u8$IPV4•线路12
CCTV12,http://120.40.39.246:352/newlive/live/hls/13/live.m3u8$IPV4•线路13
CCTV12,http://221.226.51.220:50081/newlive/live/hls/13/live.m3u8$IPV4•线路14
CCTV12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
CCTV12,http://111.29.9.33:6610/000000001000/1000000001000001640/index.m3u8?channel-id=bestzb&Contentid=1000000001000001640&livemode=1&stbId=3$IPV4•线路16
CCTV12,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226748/1.m3u8$IPV4•线路17
CCTV12,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226723/1.m3u8$IPV4•线路18
CCTV12,http://go.bkpcp.top/mg/cctv12$IPV4•线路19
CCTV12,http://m.061899.xyz/mg/cctv12$IPV4•线路20
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12$IPV4•线路21
CCTV12,http://bztv.tvbus.cc:8081/cdnlive/cctv12.m3u8$IPV4•线路22
CCTV12,http://112.30.73.119:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路23
CCTV12,http://112.30.73.119:9901/tsfile/live/1414_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路24
CCTV14,http://101.35.240.114:88/live.php?id=CCTV14$IPV4•线路1
CCTV14,http://111.231.6.102:1234/624878440$IPV4•线路2
CCTV14,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=afd5aeeff09615322773d2539c326b1b&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路3
CCTV14,http://47.106.39.47:8596/aikan.php?id=cctv14$IPV4•线路4
CCTV14,http://120.40.39.246:352/newlive/live/hls/15/live.m3u8$IPV4•线路5
CCTV14,http://113.57.140.161:10081/newlive/live/hls/15/live.m3u8$IPV4•线路6
CCTV14,http://221.226.51.220:50081/newlive/live/hls/15/live.m3u8$IPV4•线路7
CCTV14,http://58.56.162.102:4466/newlive/live/hls/15/live.m3u8$IPV4•线路8
CCTV14,http://118.122.144.115:8888/newlive/live/hls/15/live.m3u8$IPV4•线路9
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$IPV4•线路10
CCTV14,http://tvbox6.icu/tv/migu.php?id=cctv14$IPV4•线路11
CCTV14,http://43.251.226.89:8080/play/15.m3u8$IPV4•线路12
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8$IPV4•线路13
CCTV14,http://A/ku9/js/webview.js?id=https://yangshipin.cn/tv/home?pid=600001809$IPV4•线路14
CCTV14,http://A/ku9/js/webview.js?id=https://tv.cctv.com/live/cctvchild$IPV4•线路15
CCTV14,http://111.29.9.33:6610/000000001000/1000000001000008170/index.m3u8?channel-id=bestzb&Contentid=1000000001000008170&livemode=1&stbId=3$IPV4•线路16
CCTV14,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226645/1.m3u8$IPV4•线路17
CCTV14,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226663/1.m3u8$IPV4•线路18
CCTV14,http://go.bkpcp.top/mg/cctv14$IPV4•线路19
CCTV14,http://m.061899.xyz/mg/cctv14$IPV4•线路20
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14$IPV4•线路21
CCTV14,http://bztv.tvbus.cc:8081/cdnlive/cctv14.m3u8$IPV4•线路22
CCTV14,http://112.30.73.119:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路23
CCTV15,http://148.135.93.213/live.php?id=CCTV15$IPV4•线路1
CCTV15,http://111.231.6.102:1234/673168223$IPV4•线路2
CCTV15,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=2f1e65b31fdecc85032f08d23eb0cecc&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路3
CCTV15,http://47.106.39.47:8596/aikan.php?id=cctv15$IPV4•线路4
CCTV15,http://113.57.140.161:10081/newlive/live/hls/16/live.m3u8$IPV4•线路5
CCTV15,http://120.40.39.246:352/newlive/live/hls/16/live.m3u8$IPV4•线路6
CCTV15,http://58.56.162.102:4466/newlive/live/hls/16/live.m3u8$IPV4•线路7
CCTV15,http://219.147.245.238:25480/newlive/live/hls/16/live.m3u8$IPV4•线路8
CCTV15,http://gmxw.7766.org:808/hls/102/index.m3u8$IPV4•线路9
CCTV15,http://43.251.226.89:8080/play/16.m3u8$IPV4•线路10
CCTV15,http://tvbox6.icu/tv/migu.php?id=cctv15$IPV4•线路11
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8$IPV4•线路12
CCTV15,http://A/ku9/js/webview.js?id=https://yangshipin.cn/tv/home?pid=600001815$IPV4•线路13
CCTV15,http://A/ku9/js/webview.js?id=https://tv.cctv.com/live/cctv15$IPV4•线路14
CCTV15,http://113.95.132.166:554/rtp/239.77.1.239:5146$IPV4•线路15
CCTV15,http://111.29.9.33:6610/000000001000/1000000002000008163/index.m3u8?channel-id=bestzb&Contentid=1000000002000008163&livemode=1&stbId=3$IPV4•线路16
CCTV15,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226648/1.m3u8$IPV4•线路17
CCTV15,http://go.bkpcp.top/mg/cctv15$IPV4•线路18
CCTV15,http://m.061899.xyz/mg/cctv15$IPV4•线路19
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15$IPV4•线路20
CCTV15,http://bztv.tvbus.cc:8081/cdnlive/cctv15.m3u8$IPV4•线路21
CCTV15,http://112.30.73.119:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路22
CCTV15,http://112.30.73.119:9901/tsfile/live/1418_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路23
CCTV17,http://74.48.192.96:82/live.php?id=CCTV17$IPV4•线路1
CCTV17,https://live.chinacert.cftest5.cn/cnmg/live/673168256$IPV4•线路2
CCTV17,http://192.151.150.154/live/cctv17hd.m3u8$IPV4•线路3
CCTV17,http://go.bkpcp.top/mg/cctv17$IPV4•线路4
CCTV17,http://173.208.212.130:8181/1080p/cctv17.m3u8$IPV4•线路5
CCTV17,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226660/1.m3u8$IPV4•线路6
CCTV17,http://111.231.6.102:1234/673168256$IPV4•线路7
CCTV17,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=7e30e8167039127910385b65b8b56f85&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
CCTV17,http://47.106.39.47:8596/aikan.php?id=cctv17$IPV4•线路9
CCTV17,http://171.38.148.188:9003/hls/17/index.m3u8$IPV4•线路10
CCTV17,http://113.90.154.189:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
CCTV17,http://120.198.86.186:9901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
CCTV17,http://112.27.5.218:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
CCTV17,http://tvbox6.icu/tv/migu.php?id=cctv17$IPV4•线路15
CCTV17,http://111.29.9.33:6610/000000001000/1000000005000056836/index.m3u8?channel-id=bestzb&Contentid=1000000005000056836&livemode=1&stbId=3$IPV4•线路16
CCTV17,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226660/1.m3u8$IPV4•线路17
CCTV17,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226727/1.m3u8$IPV4•线路18
CCTV17,http://go.bkpcp.top/mg/cctv17$IPV4•线路19
CCTV17,http://m.061899.xyz/mg/cctv17$IPV4•线路20
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17$IPV4•线路21
CCTV17,http://bztv.tvbus.cc:8081/cdnlive/cctv17.m3u8$IPV4•线路22
CCTV17,http://112.30.73.119:9901/tsfile/live/1421_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路23
CCTV4K,http://A/ku9/js/webview.js?id=https://www.yangshipin.cn/tv/home?pid=600002264$IPV4•线路1
CCTV4K,http://113.95.132.166:554/rtp/239.77.0.194:5146$IPV4•线路2
CCTV4K,http://113.95.132.166:554/rtp/239.77.1.180:5146$IPV4•线路3
CCTV4K,http://171.213.234.216:8089/rtp/239.93.42.42:5140$IPV4•线路4
CCTV4K,http://183.30.201.121:10002/rtp/239.77.0.194:5146$IPV4•线路5
CCTV4K,http://183.30.201.121:10002/rtp/239.77.1.180:5146$IPV4•线路6
CCTV4K,http://58.63.66.57:8888/rtp/239.77.0.194:5146$IPV4•线路7
CCTV4K,http://58.63.66.57:8888/rtp/239.77.1.180:5146$IPV4•线路8
CCTV4K,http://p.ytelc.com/169l/0/cctv.php?id=cctv4k$IPV4•线路9
CCTV4K,http://www.tszhgjj.cn:7000/rtp/239.253.93.134:6631$IPV4•线路10
CCTV4K,http://67.220.71.199:2347/livehttpplay?channel_id=30029$IPV4•线路11
CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932$IPV4•线路12
CCTV4K,http://111.56.90.48/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226340/1.m3u8?fmt=ts2hls$IPV4•线路13
CCTV4K,http://111.56.90.50/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226340/1.m3u8?fmt=ts2hls$IPV4•线路14
CCTV4K,http://125.94.244.29:2101/1234.php?id=8&s=9$IPV4•线路15
📡卫视,#genre#
广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8$IPV4•线路1
广东卫视,http://101.35.240.114:88/live.php?id=广东卫视$IPV4•线路2
广东卫视,http://173.208.212.130:8181/1080p/gdws.m3u8$IPV4•线路3
广东卫视,http://rihou.cc:555/tv/[mg]广东卫视$IPV4•线路4
广东卫视,http://go.bkpcp.top/mg/gdws$IPV4•线路5
广东卫视,http://222.86.15.171:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
广东卫视,http://39.134.65.208/PLTV/88888888/224/3221225966/main.m3u8$IPV4•线路7
广东卫视,http://111.231.6.102:1234/608831231$IPV4•线路8
广东卫视,http://119.233.255.62:1234/608831231$IPV4•线路9
广东卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=c8bf387b1824053bdb0423ef806a2227&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路10
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4$IPV4•线路11
广东卫视,http://113.57.140.161:10081/newlive/live/hls/34/live.m3u8$IPV4•线路12
广东卫视,http://221.226.51.220:50081/newlive/live/hls/34/live.m3u8$IPV4•线路13
广东卫视,http://118.122.144.115:8888/newlive/live/hls/34/live.m3u8$IPV4•线路14
广东卫视,http://113.90.154.189:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
广东卫视,http://go.bkpcp.top/mg/gdws$IPV4•线路16
广东卫视,http://111.221.137.234:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
广东卫视,http://111.29.9.33:6610/000000001000/1000000001000014176/index.m3u8?channel-id=bestzb&Contentid=1000000001000014176&livemode=1&stbId=3$IPV4•线路18
广东卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225766/10000100000000060000000000337111_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowniek5vI5PoY2MhAg+QWDrm:20181110091937,END&GuardEncType=8601$IPV4•线路19
广东卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227161/1.m3u8$IPV4•线路20
广东卫视,http://m.061899.xyz/mg/gdws$IPV4•线路21
广东卫视,http://k.061899.xyz/k.php?id=gdws$IPV4•线路22
广东卫视,http://j.s.bkpcp.top/jj/gdws$IPV4•线路23
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws$IPV4•线路24
广东卫视,http://116.147.111.62:7788/608831231$IPV4•线路25
广东卫视,http://www.ikerobot.com:1234/608831231$IPV4•线路26
广东卫视,http://p.08top.top:8088/608831231$IPV4•线路27
广东卫视,http://111.76.18.39:1234/608831231$IPV4•线路28
广东卫视,http://mg.cttv.vip/608831231$IPV4•线路29
广东卫视,http://bztv.tvbus.cc:8081/cdnlive/gdws.m3u8$IPV4•线路30
广东卫视,http://173.208.212.130:8181/720p/gdws.m3u8$IPV4•线路31
广东卫视,http://112.30.73.119:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路32
广东卫视,http://112.30.73.119:9901/tsfile/live/1273_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路33
广东卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd69$IPV4•线路34
广东卫视,http://by4.nty.tv189.cn/live/tm-ysgdws-4000k.m3u8$IPV4•线路35
深圳卫视,http://204.12.221.218:8181/3m1080p/szws.m3u8$IPV4•线路1
深圳卫视,http://101.35.240.114:88/live.php?id=深圳卫视$IPV4•线路2
深圳卫视,http://173.208.212.130:8181/1080p/szws.m3u8$IPV4•线路3
深圳卫视,http://61.178.227.57:9901/tsfile/live/0126_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路4
深圳卫视,http://107.150.60.122/live/szwshd.m3u8$IPV4•线路5
深圳卫视,http://198980.xyz:8888/rtp/239.49.8.145:6000$IPV4•线路6
深圳卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226688/1.m3u8$IPV4•线路7
深圳卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=20831bb807a45638cfaf81df1122024d&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
深圳卫视,http://113.57.140.161:10081/newlive/live/hls/37/live.m3u8$IPV4•线路9
深圳卫视,http://221.226.51.220:50081/newlive/live/hls/37/live.m3u8$IPV4•线路10
深圳卫视,http://58.56.162.102:4466/newlive/live/hls/37/live.m3u8$IPV4•线路11
深圳卫视,http://gmxw.7766.org:808/hls/45/index.m3u8$IPV4•线路12
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路13
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$IPV4•线路14
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
深圳卫视,http://nn.7x9d.cn/深圳最新.php?id=szws4k$IPV4•线路16
深圳卫视,http://111.221.137.234:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
深圳卫视,http://111.29.9.33:6610/000000001000/1000000001000009227/index.m3u8?channel-id=bestzb&Contentid=1000000001000009227&livemode=1&stbId=3$IPV4•线路18
深圳卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225692/10000100000000060000000000333949_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xFGzcqVLw9DhXsfPc5tj3VwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路19
深圳卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226688/1.m3u8$IPV4•线路20
深圳卫视,http://go.bkpcp.top/mg/szws$IPV4•线路21
深圳卫视,http://m.061899.xyz/mg/szws$IPV4•线路22
深圳卫视,http://k.061899.xyz/k.php?id=szws$IPV4•线路23
深圳卫视,http://j.s.bkpcp.top/jj/szws$IPV4•线路24
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws$IPV4•线路25
深圳卫视,http://bztv.tvbus.cc:8081/cdnlive/szws.m3u8$IPV4•线路26
深圳卫视,http://173.208.212.130:8181/720p/szws.m3u8$IPV4•线路27
深圳卫视,http://112.30.73.119:9901/tsfile/live/1272_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路28
深圳卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd61$IPV4•线路29
浙江卫视,http://204.12.221.218:8181/3m1080p/zjws.m3u8$IPV4•线路1
浙江卫视,http://101.35.240.114:88/live.php?id=浙江卫视$IPV4•线路2
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路3
浙江卫视,http://173.208.212.130:8181/1080p/zjws.m3u8$IPV4•线路4
浙江卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=zjws&zy.m3u8$IPV4•线路5
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$IPV4•线路6
浙江卫视,http://111.8.242.102:9999/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
浙江卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226690/1.m3u8$IPV4•线路8
浙江卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=590e187a8799b1890175d25ec85ea352&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路9
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8$IPV4•线路10
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路11
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$IPV4•线路12
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8$IPV4•线路13
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$IPV4•线路14
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路15
浙江卫视,http://111.221.137.234:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
浙江卫视,http://111.29.9.33:6610/000000001000/1000000001000009806/index.m3u8?channel-id=bestzb&Contentid=1000000001000009806&livemode=1&stbId=3$IPV4•线路17
浙江卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225684/10000100000000060000000000334089_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3x2mVHY7ohmnzRi8/gbtm59QWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
浙江卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226690/1.m3u8$IPV4•线路19
浙江卫视,http://go.bkpcp.top/mg/zjws$IPV4•线路20
浙江卫视,http://m.061899.xyz/mg/zjws$IPV4•线路21
浙江卫视,http://k.061899.xyz/k.php?id=zjws$IPV4•线路22
浙江卫视,http://j.s.bkpcp.top/jj/zjws$IPV4•线路23
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws$IPV4•线路24
浙江卫视,http://38.75.136.137:98/gslb/dsdqca/zjwshd.m3u8?auth=test20251009$IPV4•线路25
浙江卫视,http://bztv.tvbus.cc:8081/cdnlive/zjws.m3u8$IPV4•线路26
浙江卫视,http://173.208.212.130:8181/720p/zjws.m3u8$IPV4•线路27
浙江卫视,http://112.30.73.119:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路28
浙江卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd75$IPV4•线路29
湖南卫视,http://204.12.221.218:8181/3m1080p/hnws.m3u8$IPV4•线路1
湖南卫视,http://101.35.240.114:88/live.php?id=湖南卫视$IPV4•线路2
湖南卫视,http://173.208.212.130:8181/1080p/hnws.m3u8$IPV4•线路3
湖南卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=hunws&zy.m3u8$IPV4•线路4
湖南卫视,http://107.150.60.122/live/hnwshd.m3u8$IPV4•线路5
湖南卫视,http://192.151.150.154/live/hnwshd.m3u8$IPV4•线路6
